timestamp,humidity in % (SHT31 - Humidity),air temperature in ºC (SHT31 - Temperature),barometric pressure in K Pa (MPL3115A2 - Barometric Pressure),battery in % (Battery SCK 1.1),light in Lux (BH1730FVC),noise in dBA (ICS43432 - Noise),cm in cm (VL6180),external air temperature in °C (DS18B20)
2018-11-04 03:34:04 UTC,40.46,25.41,101.37,-1,0.51,57.84,,24.81
2018-11-04 03:35:04 UTC,40.52,25.41,101.36,-1,0,56.4,,24.81
2018-11-04 03:36:04 UTC,40.66,25.41,101.36,-1,0.51,53.9,,24.81
2018-11-04 03:38:04 UTC,40.47,25.41,101.35,-1,0.51,56.06,,24.81
2018-11-04 03:39:04 UTC,40.48,25.41,101.35,-1,0,59.49,,24.88
2018-11-04 03:40:04 UTC,40.6,25.41,101.34,-1,0.51,58.19,,24.81
2018-11-04 03:41:04 UTC,40.42,25.42,101.34,-1,0.51,58.25,,24.88
2018-11-04 03:42:04 UTC,40.41,25.41,101.33,-1,0.51,56.73,,24.88
2018-11-04 03:43:04 UTC,40.63,25.42,101.33,-1,0.51,55.95,,24.88
2018-11-04 03:44:04 UTC,40.41,25.44,101.32,-1,0.51,59.74,,24.88
2018-11-04 03:45:04 UTC,40.45,25.44,101.32,-1,0.51,57.76,,24.88
2018-11-04 03:47:04 UTC,40.58,25.44,101.33,-1,0.51,58.7,,24.88
2018-11-04 03:48:04 UTC,40.41,25.42,101.32,-1,0,58.63,,24.88
2018-11-04 03:49:04 UTC,40.6,25.44,101.33,-1,0.51,57.68,,24.88
2018-11-04 03:50:04 UTC,40.36,25.42,101.33,-1,1.02,57.81,,24.88
2018-11-04 03:51:04 UTC,40.4,25.44,101.33,-1,0.51,59.56,,24.88
2018-11-04 03:52:04 UTC,40.52,25.45,101.34,-1,0,56.17,,24.88
2018-11-04 03:53:04 UTC,40.27,25.44,101.33,-1,0.51,57.68,,24.88
2018-11-04 03:54:04 UTC,40.5,25.42,101.33,-1,1.02,58.31,,24.88
2018-11-04 03:55:04 UTC,40.61,25.44,101.33,-1,0.51,58.91,,24.88
2018-11-04 03:57:04 UTC,40.4,25.38,101.34,-1,0.51,57.27,,24.88
2018-11-04 03:58:04 UTC,40.54,25.41,101.34,-1,0.51,57.53,,24.88
2018-11-04 03:59:04 UTC,40.35,25.41,101.33,-1,0.51,56.53,,24.94
2018-11-04 04:00:04 UTC,40.46,25.44,101.33,-1,1.02,54.99,,24.88
2018-11-04 04:01:04 UTC,40.49,25.45,101.33,-1,0.51,57.22,,24.88
2018-11-04 04:02:04 UTC,40.49,25.42,101.33,-1,0,55.74,,24.88
2018-11-04 04:03:04 UTC,40.41,25.46,101.33,-1,0.51,55.43,,24.88
2018-11-04 04:05:04 UTC,40.39,25.44,101.33,-1,0.51,55.41,,24.88
2018-11-04 04:06:04 UTC,40.39,25.42,101.33,-1,0.51,56.76,,24.88
2018-11-04 04:07:04 UTC,40.39,25.44,101.33,-1,0.51,57,,24.94
2018-11-04 04:08:04 UTC,40.48,25.45,101.33,-1,0.51,56.57,,24.88
2018-11-04 04:09:04 UTC,40.18,25.45,101.33,-1,0.51,57.19,,24.88
2018-11-04 04:10:04 UTC,40.4,25.44,101.33,-1,0.51,57.16,,24.94
2018-11-04 04:11:04 UTC,40.44,25.46,101.33,-1,0,60,,24.94
2018-11-04 04:12:04 UTC,40.38,25.49,101.33,-1,0.51,58.33,,24.94
2018-11-04 04:13:04 UTC,40.26,25.46,101.33,-1,1.02,57.23,,24.94
2018-11-04 04:15:04 UTC,40.42,25.45,101.34,-1,0,54.8,,24.94
2018-11-04 04:16:04 UTC,40.56,25.45,101.35,-1,0.51,57.26,,24.94
2018-11-04 04:17:04 UTC,40.33,25.45,101.34,-1,1.02,56.72,,24.88
2018-11-04 04:18:04 UTC,40.44,25.45,101.34,-1,0,59.49,,24.94
2018-11-04 04:19:04 UTC,40.51,25.46,101.34,-1,1.02,56.32,,24.94
2018-11-04 04:20:04 UTC,40.44,25.45,101.34,-1,0.51,58.41,,24.94
2018-11-04 04:21:04 UTC,40.29,25.44,101.34,-1,0,56.88,,24.94
2018-11-04 04:22:04 UTC,40.49,25.44,101.34,-1,0.51,57.91,,24.94
2018-11-04 04:24:04 UTC,40.55,25.45,101.34,-1,0.51,57.57,,24.94
2018-11-04 04:25:04 UTC,40.36,25.42,101.34,-1,0.51,57.56,,24.94
2018-11-04 04:26:04 UTC,40.4,25.46,101.35,-1,0.51,55.75,,24.94
2018-11-04 04:27:04 UTC,40.42,25.48,101.35,-1,0.51,59.04,,24.94
2018-11-04 04:28:04 UTC,40.33,25.48,101.34,-1,0.51,56.6,,24.94
2018-11-04 04:29:04 UTC,40.37,25.48,101.34,-1,1.02,56.43,,24.94
2018-11-04 04:30:04 UTC,40.26,25.46,101.34,-1,0,58.18,,24.94
2018-11-04 04:31:04 UTC,40.44,25.46,101.34,-1,0,55.51,,24.94
2018-11-04 04:32:04 UTC,40.45,25.46,101.34,-1,1.02,57.51,,24.94
2018-11-04 04:34:04 UTC,40.43,25.46,101.33,-1,0.51,57.19,,24.94
2018-11-04 04:35:04 UTC,40.52,25.46,101.33,-1,0.51,58.01,,24.94
2018-11-04 04:36:04 UTC,40.44,25.44,101.32,-1,0.51,56.64,,24.94
2018-11-04 04:37:04 UTC,40.3,25.45,101.32,-1,0.51,59.9,,24.94
2018-11-04 04:38:04 UTC,40.28,25.45,101.32,-1,0.51,54.75,,24.94
2018-11-04 04:39:04 UTC,40.38,25.45,101.32,-1,0.51,60.13,,25
2018-11-04 04:40:04 UTC,40.42,25.48,101.31,-1,0.51,57.01,,25
2018-11-04 04:41:04 UTC,40.31,25.44,101.32,-1,0.51,56.12,,25
2018-11-04 04:43:04 UTC,40.49,25.48,101.31,-1,0,57.89,,24.94
2018-11-04 04:44:04 UTC,40.28,25.49,101.31,-1,0.51,57.7,,24.94
2018-11-04 04:45:04 UTC,40.29,25.49,101.3,-1,0.51,58.77,,24.94
2018-11-04 04:46:04 UTC,40.33,25.52,101.31,-1,1.02,58.26,,24.94
2018-11-04 04:47:04 UTC,40.43,25.51,101.31,-1,0.51,56.47,,24.94
2018-11-04 04:48:04 UTC,40.33,25.49,101.31,-1,0,55.43,,24.94
2018-11-04 04:49:04 UTC,40.25,25.48,101.31,-1,1.02,56.47,,24.94
2018-11-04 04:50:04 UTC,40.34,25.52,101.31,-1,0.51,57.51,,25
2018-11-04 04:51:04 UTC,40.29,25.49,101.31,-1,0.51,57.85,,24.94
2018-11-04 04:53:04 UTC,40.46,25.49,101.32,-1,0.51,57.83,,25
2018-11-04 04:54:04 UTC,40.23,25.48,101.31,-1,0.51,58.76,,25
2018-11-04 04:55:04 UTC,40.15,25.49,101.31,-1,0.51,58.32,,25
2018-11-04 04:56:04 UTC,40.23,25.49,101.32,-1,0.51,55.68,,25
2018-11-04 04:57:04 UTC,40.34,25.49,101.32,-1,0.51,61.47,,25
2018-11-04 04:58:04 UTC,40.35,25.49,101.31,-1,0.51,57.26,,25
2018-11-04 04:59:04 UTC,40.36,25.51,101.32,-1,0.51,58.82,,25
2018-11-04 05:00:04 UTC,40.34,25.49,101.31,-1,0.51,57.21,,25
2018-11-04 05:01:04 UTC,40.39,25.48,101.31,-1,0,54.37,,25
2018-11-04 05:03:04 UTC,40.25,25.48,101.31,-1,1.02,56.55,,25
2018-11-04 05:04:04 UTC,40.43,25.48,101.31,-1,0.51,57.12,,25
2018-11-04 05:05:04 UTC,40.33,25.48,101.3,-1,0,59.28,,25
2018-11-04 05:06:04 UTC,40.39,25.48,101.3,-1,0.51,57.34,,25
2018-11-04 05:07:04 UTC,40.29,25.48,101.3,-1,0.51,56.34,,25
2018-11-04 05:08:04 UTC,40.42,25.48,101.3,-1,0.51,58.41,,25
2018-11-04 05:09:04 UTC,40.19,25.49,101.3,-1,0.51,57.08,,25
2018-11-04 05:10:04 UTC,40.42,25.49,101.3,-1,0,59.7,,25
2018-11-04 05:11:04 UTC,40.43,25.49,101.31,-1,0.51,55.8,,25
2018-11-04 05:13:04 UTC,40.21,25.49,101.31,-1,0.51,57.77,,25
2018-11-04 05:14:04 UTC,40.24,25.49,101.31,-1,0,56.24,,25
2018-11-04 05:15:04 UTC,40.31,25.51,101.31,-1,0.51,57.29,,25
2018-11-04 05:16:04 UTC,40.14,25.49,101.31,-1,1.02,56.88,,25
2018-11-04 05:17:04 UTC,40.31,25.54,101.31,-1,0.51,58.04,,25
2018-11-04 05:18:04 UTC,40.07,25.54,101.3,-1,0,57.18,,25
2018-11-04 05:19:04 UTC,40.33,25.51,101.3,-1,0.51,61.17,,25
2018-11-04 05:20:04 UTC,40.36,25.51,101.3,-1,0.51,58.57,,25
2018-11-04 05:21:04 UTC,40.09,25.51,101.3,-1,0,57.26,,25
2018-11-04 05:23:04 UTC,40.12,25.51,101.3,-1,0.51,57.13,,25
2018-11-04 05:24:04 UTC,40.06,25.51,101.3,-1,0.51,56.85,,25
2018-11-04 05:25:04 UTC,40.39,25.54,101.3,-1,0.51,57.47,,25.06
2018-11-04 05:26:04 UTC,40.25,25.52,101.3,-1,0.51,56.21,,25
2018-11-04 05:27:04 UTC,40.27,25.52,101.31,-1,0,57.78,,25
2018-11-04 05:28:04 UTC,40.23,25.51,101.31,-1,1.02,57.28,,25.06
2018-11-04 05:29:04 UTC,40.22,25.55,101.31,-1,0.51,55.9,,25.06
2018-11-04 05:30:04 UTC,39.98,25.54,101.31,-1,0,60.33,,25.06
2018-11-04 05:32:04 UTC,39.98,25.54,101.31,-1,0.51,54.4,,25.06
2018-11-04 05:33:04 UTC,40.09,25.54,101.31,-1,0.51,55.6,,25.06
2018-11-04 05:34:04 UTC,40.18,25.52,101.31,-1,0.51,55.31,,25.06
2018-11-04 05:35:04 UTC,40.05,25.52,101.31,-1,0,57.23,,25.06
2018-11-04 05:36:04 UTC,39.9,25.54,101.3,-1,0,58.62,,25.06
2018-11-04 05:37:04 UTC,40.15,25.54,101.3,-1,0.51,57.67,,25.06
2018-11-04 05:38:04 UTC,40.31,25.54,101.3,-1,1.02,58.61,,25.06
2018-11-04 05:39:04 UTC,40.14,25.55,101.3,-1,0,57.9,,25.06
2018-11-04 05:40:04 UTC,40.02,25.54,101.3,-1,0,58.26,,25.06
2018-11-04 05:42:04 UTC,40.35,25.54,101.3,-1,1.02,58.75,,25.06
2018-11-04 05:43:04 UTC,40.16,25.51,101.3,-1,0.51,58.58,,25.06
2018-11-04 05:44:04 UTC,39.87,25.54,101.3,-1,0.51,56.83,,25.06
2018-11-04 05:45:04 UTC,40.1,25.54,101.3,-1,0.51,57.39,,25.06
2018-11-04 05:46:04 UTC,40.12,25.55,101.3,-1,0.51,57.97,,25.06
2018-11-04 05:47:04 UTC,40.02,25.55,101.3,-1,0.51,60.01,,25.06
2018-11-04 05:48:04 UTC,40.02,25.55,101.29,-1,0.51,57.05,,25.06
2018-11-04 05:49:04 UTC,40.04,25.55,101.29,-1,0.51,55.5,,25.06
2018-11-04 05:51:04 UTC,40.2,25.58,101.29,-1,0.51,57.52,,25.06
2018-11-04 05:52:04 UTC,39.99,25.55,101.29,-1,0,58.61,,25.06
2018-11-04 05:53:04 UTC,40.07,25.55,101.29,-1,0.51,57.73,,25.06
2018-11-04 05:54:04 UTC,40.16,25.55,101.29,-1,0.51,56.96,,25.06
2018-11-04 05:55:04 UTC,40,25.57,101.29,-1,0.51,57.83,,25.06
2018-11-04 05:56:04 UTC,39.95,25.57,101.3,-1,0,57.4,,25.06
2018-11-04 05:57:04 UTC,40.2,25.57,101.3,-1,0.51,56.24,,25.06
2018-11-04 05:59:04 UTC,40.19,25.54,101.3,-1,0.51,55.82,,25.06
2018-11-04 06:00:04 UTC,40.2,25.55,101.3,-1,0.51,59.88,,25.06
2018-11-04 06:01:04 UTC,39.92,25.57,101.3,-1,0,57.37,,25.06
2018-11-04 06:02:04 UTC,40.07,25.54,101.3,-1,0.51,59.64,,25.12
2018-11-04 06:03:04 UTC,39.99,25.55,101.3,-1,1.02,54.68,,25.06
2018-11-04 06:04:04 UTC,40,25.57,101.3,-1,0.51,58.33,,25.12
2018-11-04 06:05:04 UTC,39.97,25.57,101.3,-1,0,59.46,,25.12
2018-11-04 06:06:04 UTC,40.06,25.57,101.3,-1,0.51,59.94,,25.06
2018-11-04 06:08:04 UTC,40.19,25.57,101.31,-1,0.51,56.76,,25.12
2018-11-04 06:09:04 UTC,39.96,25.57,101.31,-1,0,56.87,,25.12
2018-11-04 06:10:04 UTC,40.06,25.57,101.31,-1,0.51,58.49,,25.06
2018-11-04 06:11:04 UTC,40.08,25.58,101.31,-1,0.51,59.51,,25.12
2018-11-04 06:12:04 UTC,39.81,25.57,101.3,-1,0.51,55.76,,25.06
2018-11-04 06:13:04 UTC,39.91,25.55,101.29,-1,0.51,58.73,,25.12
2018-11-04 06:14:04 UTC,40.02,25.57,101.3,-1,0,58.37,,25.12
2018-11-04 06:15:04 UTC,39.75,25.58,101.3,-1,0.51,56.32,,25.12
2018-11-04 06:16:04 UTC,39.82,25.57,101.29,-1,1.02,60.05,,25.12
2018-11-04 06:18:04 UTC,40.2,25.58,101.29,-1,0,56.92,,25.12
2018-11-04 06:19:04 UTC,40.02,25.61,101.29,-1,0.51,56.46,,25.12
2018-11-04 06:20:04 UTC,40.01,25.57,101.29,-1,1.02,55.43,,25.12
2018-11-04 06:21:04 UTC,39.92,25.57,101.29,-1,0.51,57.51,,25.12
2018-11-04 06:22:04 UTC,40.09,25.58,101.29,-1,0,55.36,,25.12
2018-11-04 06:23:04 UTC,40.07,25.57,101.29,-1,0.51,56.54,,25.12
2018-11-04 06:24:04 UTC,39.84,25.58,101.29,-1,0.51,57.48,,25.12
2018-11-04 06:25:04 UTC,39.8,25.57,101.29,-1,0.51,56.02,,25.12
2018-11-04 06:26:04 UTC,39.9,25.57,101.29,-1,0,52.84,,25.12
2018-11-04 06:28:04 UTC,40.13,25.57,101.3,-1,0.51,61.11,,25.12
2018-11-04 06:29:04 UTC,39.85,25.57,101.3,-1,0.51,57.51,,25.12
2018-11-04 06:30:04 UTC,40.11,25.58,101.29,-1,0.51,56.46,,25.12
2018-11-04 06:31:04 UTC,39.96,25.58,101.3,-1,0,57.32,,25.12
2018-11-04 06:32:04 UTC,39.96,25.58,101.3,-1,0.51,57.83,,25.12
2018-11-04 06:33:04 UTC,39.89,25.58,101.3,-1,1.02,55.96,,25.12
2018-11-04 06:34:04 UTC,39.93,25.58,101.29,-1,0.51,58.39,,25.12
2018-11-04 06:35:04 UTC,40.21,25.58,101.29,-1,0,57.07,,25.12
2018-11-04 06:36:04 UTC,40.12,25.54,101.29,-1,0.51,57.65,,25.12
2018-11-04 06:38:04 UTC,39.93,25.54,101.3,-1,0.51,57.86,,25.12
2018-11-04 06:39:04 UTC,40.02,25.57,101.29,-1,0,56.63,,25.12
2018-11-04 06:40:04 UTC,39.97,25.58,101.29,-1,0.51,58.5,,25.12
2018-11-04 06:41:04 UTC,39.95,25.55,101.29,-1,0.51,54.31,,25.12
2018-11-04 06:42:04 UTC,40.05,25.58,101.29,-1,0.51,57.2,,25.12
2018-11-04 06:43:04 UTC,39.8,25.57,101.29,-1,0.51,58.07,,25.12
2018-11-04 06:44:04 UTC,39.81,25.57,101.29,-1,0,57.54,,25.12
2018-11-04 06:45:04 UTC,39.89,25.57,101.29,-1,0.51,56.67,,25.12
2018-11-04 06:47:04 UTC,39.94,25.59,101.3,-1,0.51,57.49,,25.19
2018-11-04 06:48:04 UTC,39.83,25.55,101.29,-1,0,55.65,,25.19
2018-11-04 06:49:04 UTC,39.91,25.58,101.3,-1,0.51,60.05,,25.12
2018-11-04 06:50:04 UTC,39.81,25.59,101.29,-1,1.02,56.41,,25.12
2018-11-04 06:51:04 UTC,39.96,25.58,101.29,-1,0.51,59.21,,25.19
2018-11-04 06:52:04 UTC,39.89,25.59,101.29,-1,0,57.95,,25.19
2018-11-04 06:53:04 UTC,39.93,25.59,101.29,-1,0.51,59.63,,25.19
2018-11-04 06:54:04 UTC,40.04,25.58,101.29,-1,0.51,56.59,,25.19
2018-11-04 06:55:04 UTC,40.05,25.58,101.29,-1,0.51,58.37,,25.19
2018-11-04 06:57:04 UTC,39.82,25.57,101.29,-1,0.51,58.78,,25.19
2018-11-04 06:58:04 UTC,39.97,25.58,101.29,-1,0.51,58.72,,25.19
2018-11-04 06:59:04 UTC,39.82,25.57,101.29,-1,0.51,58.9,,25.19
2018-11-04 07:00:04 UTC,40.11,25.58,101.29,-1,0.51,55.45,,25.19
2018-11-04 07:01:04 UTC,39.87,25.57,101.29,-1,0,58.7,,25.19
2018-11-04 07:02:04 UTC,39.99,25.58,101.29,-1,0.51,55.55,,25.19
2018-11-04 07:03:04 UTC,40.16,25.59,101.29,-1,1.02,56.37,,25.19
2018-11-04 07:04:04 UTC,39.98,25.55,101.3,-1,0.51,58.35,,25.19
2018-11-04 07:05:04 UTC,39.91,25.58,101.3,-1,0,57.21,,25.19
2018-11-04 07:07:04 UTC,39.84,25.57,101.31,-1,1.02,57.86,,25.19
2018-11-04 07:08:04 UTC,39.94,25.57,101.31,-1,0.51,55.82,,25.19
2018-11-04 07:09:04 UTC,39.92,25.57,101.31,-1,0,58.06,,25.19
2018-11-04 07:10:04 UTC,39.9,25.58,101.31,-1,0.51,58.1,,25.19
2018-11-04 07:11:04 UTC,40,25.57,101.31,-1,0.51,53.71,,25.19
2018-11-04 07:12:04 UTC,39.93,25.58,101.31,-1,0.51,57.15,,25.19
2018-11-04 07:13:04 UTC,39.95,25.58,101.32,-1,0.51,58.75,,25.19
2018-11-04 07:14:04 UTC,39.88,25.57,101.31,-1,0,57.34,,25.19
2018-11-04 07:15:04 UTC,39.86,25.58,101.32,-1,0.51,55.64,,25.19
2018-11-04 07:17:04 UTC,40.01,25.57,101.31,-1,0.51,58.94,,25.19
2018-11-04 07:18:05 UTC,39.93,25.59,101.32,-1,1.02,57.17,,25.19
2018-11-04 07:19:05 UTC,39.99,25.58,101.32,-1,0,57.24,,25.19
2018-11-04 07:20:05 UTC,39.89,25.57,101.32,-1,0.51,58.05,,25.19
2018-11-04 07:21:05 UTC,39.98,25.58,101.32,-1,1.02,53.86,,25.19
2018-11-04 07:22:05 UTC,39.79,25.59,101.32,-1,0,58.64,,25.19
2018-11-04 07:23:05 UTC,39.93,25.58,101.32,-1,0,55.96,,25.19
2018-11-04 07:24:05 UTC,39.86,25.58,101.32,-1,0.51,59.66,,25.19
2018-11-04 07:25:05 UTC,39.81,25.59,101.32,-1,0.51,55.31,,25.19
2018-11-04 07:27:05 UTC,39.93,25.59,101.32,-1,0.51,57.85,,25.19
2018-11-04 07:28:05 UTC,39.84,25.58,101.32,-1,0.51,58.02,,25.19
2018-11-04 07:29:05 UTC,39.88,25.58,101.32,-1,0.51,56.62,,25.19
2018-11-04 07:30:05 UTC,39.74,25.59,101.32,-1,0.51,60.06,,25.19
2018-11-04 07:31:05 UTC,39.82,25.59,101.32,-1,0.51,56.63,,25.25
2018-11-04 07:32:05 UTC,39.79,25.59,101.31,-1,0,57.57,,25.19
2018-11-04 07:33:05 UTC,39.86,25.58,101.32,-1,0.51,56.19,,25.25
2018-11-04 07:34:05 UTC,39.68,25.58,101.31,-1,0.51,58.69,,25.19
2018-11-04 07:36:05 UTC,39.84,25.59,101.32,-1,0,58.67,,25.19
2018-11-04 07:37:05 UTC,39.91,25.59,101.31,-1,1.02,56.97,,25.19
2018-11-04 07:38:05 UTC,39.59,25.59,101.31,-1,1.02,57.11,,25.25
2018-11-04 07:39:05 UTC,39.69,25.62,101.31,-1,0.51,57.62,,25.25
2018-11-04 07:40:05 UTC,39.68,25.61,101.31,-1,0,58.24,,25.25
2018-11-04 07:41:05 UTC,39.58,25.58,101.31,-1,0.51,56.86,,25.25
2018-11-04 07:42:05 UTC,39.58,25.64,101.32,-1,0.51,56.86,,25.25
2018-11-04 07:43:05 UTC,39.57,25.61,101.31,-1,0.51,55.6,,25.25
2018-11-04 07:44:05 UTC,39.77,25.61,101.32,-1,0.51,59.51,,25.25
2018-11-04 07:46:05 UTC,39.63,25.62,101.32,-1,0.51,56.32,,25.25
2018-11-04 07:47:05 UTC,39.56,25.62,101.32,-1,1.02,54.84,,25.19
2018-11-04 07:48:05 UTC,39.43,25.64,101.32,-1,0.51,56.96,,25.25
2018-11-04 07:49:05 UTC,39.52,25.62,101.33,-1,0.51,56.81,,25.25
2018-11-04 07:50:05 UTC,39.57,25.64,101.33,-1,1.02,55.82,,25.25
2018-11-04 07:51:05 UTC,39.53,25.65,101.33,-1,1.02,57.57,,25.25
2018-11-04 07:52:05 UTC,39.51,25.64,101.33,-1,0.51,57.42,,25.25
2018-11-04 07:53:05 UTC,39.55,25.65,101.33,-1,0,56.86,,25.25
2018-11-04 07:55:05 UTC,39.55,25.64,101.33,-1,1.02,55.77,,25.25
2018-11-04 07:56:05 UTC,39.55,25.62,101.32,-1,0.51,55.5,,25.25
2018-11-04 07:57:05 UTC,39.53,25.62,101.33,-1,0.51,58.88,,25.25
2018-11-04 07:58:05 UTC,39.44,25.61,101.33,-1,0.51,58.54,,25.25
2018-11-04 07:59:05 UTC,39.38,25.62,101.33,-1,0.51,56.63,,25.25
2018-11-04 08:00:05 UTC,39.38,25.61,101.33,-1,0.51,55.83,,25.25
2018-11-04 08:01:05 UTC,39.48,25.61,101.33,-1,0.51,58.02,,25.25
2018-11-04 08:02:05 UTC,39.55,25.62,101.33,-1,0.51,56.61,,25.25
2018-11-04 08:03:05 UTC,39.49,25.61,101.33,-1,1.02,56.95,,25.25
2018-11-04 08:05:05 UTC,39.6,25.59,101.33,-1,0,59.67,,25.25
2018-11-04 08:06:05 UTC,39.28,25.64,101.33,-1,0.51,58.55,,25.25
2018-11-04 08:07:05 UTC,39.52,25.64,101.33,-1,0.51,55.58,,25.25
2018-11-04 08:08:05 UTC,39.48,25.62,101.32,-1,0.51,56.96,,25.25
2018-11-04 08:09:05 UTC,39.53,25.64,101.32,-1,0,59.17,,25.25
2018-11-04 08:10:05 UTC,39.66,25.61,101.32,-1,0,57.31,,25.25
2018-11-04 08:11:05 UTC,39.62,25.61,101.32,-1,1.02,58.43,,25.25
2018-11-04 08:12:05 UTC,39.53,25.62,101.32,-1,1.02,54.71,,25.25
2018-11-04 08:13:05 UTC,39.48,25.64,101.32,-1,0.51,56.16,,25.25
2018-11-04 08:15:05 UTC,39.53,25.61,101.32,-1,0.51,57.47,,25.25
2018-11-04 08:16:05 UTC,39.42,25.61,101.32,-1,0.51,57.63,,25.31
2018-11-04 08:17:05 UTC,39.43,25.61,101.32,-1,1.02,56.05,,25.31
2018-11-04 08:18:05 UTC,39.47,25.59,101.32,-1,0.51,54.6,,25.25
2018-11-04 08:19:05 UTC,39.34,25.61,101.32,-1,0,57.06,,25.25
2018-11-04 08:20:05 UTC,39.53,25.62,101.32,-1,1.02,57.8,,25.31
2018-11-04 08:21:05 UTC,39.52,25.61,101.32,-1,0.51,57.07,,25.31
2018-11-04 08:22:05 UTC,39.26,25.62,101.32,-1,0.51,54.3,,25.25
2018-11-04 08:23:05 UTC,39.37,25.62,101.32,-1,0,56.16,,25.31
2018-11-04 08:24:05 UTC,39.52,25.62,101.32,-1,0.51,55.97,,25.25
2018-11-04 08:26:05 UTC,39.48,25.59,101.33,-1,0.51,55.19,,25.25
2018-11-04 08:27:05 UTC,39.33,25.61,101.33,-1,0.51,57.46,,25.31
2018-11-04 08:28:05 UTC,39.33,25.61,101.32,-1,0.51,56.99,,25.25
2018-11-04 08:29:05 UTC,39.35,25.59,101.32,-1,0.51,57.27,,25.25
2018-11-04 08:30:05 UTC,39.53,25.62,101.32,-1,0.51,56.85,,25.25
2018-11-04 08:31:05 UTC,39.41,25.61,101.32,-1,0.51,54.15,,25.31
2018-11-04 08:32:05 UTC,39.39,25.59,101.31,-1,0.51,57.01,,25.31
2018-11-04 08:33:05 UTC,39.29,25.64,101.31,-1,0.51,57.62,,25.31
2018-11-04 08:34:05 UTC,39.34,25.64,101.31,-1,1.02,56.92,,25.31
2018-11-04 08:36:05 UTC,39.24,25.64,101.3,-1,0.51,56.25,,25.31
2018-11-04 08:37:05 UTC,39.29,25.62,101.3,-1,1.02,58.45,,25.31
2018-11-04 08:38:05 UTC,39.24,25.64,101.3,-1,1.02,57.1,,25.31
2018-11-04 08:39:05 UTC,39.26,25.64,101.3,-1,0.51,56.53,,25.31
2018-11-04 08:40:05 UTC,39.37,25.64,101.31,-1,0,59.33,,25.31
2018-11-04 08:41:05 UTC,39.28,25.62,101.31,-1,0.51,56.63,,25.31
2018-11-04 08:42:05 UTC,39.37,25.64,101.31,-1,1.02,56.07,,25.31
2018-11-04 08:43:05 UTC,39.37,25.65,101.3,-1,0.51,58.39,,25.31
2018-11-04 08:44:05 UTC,39.4,25.62,101.3,-1,0.51,56.7,,25.31
2018-11-04 08:46:05 UTC,39.4,25.61,101.3,-1,1.02,58.92,,25.31
2018-11-04 08:47:05 UTC,39.19,25.62,101.3,-1,0.51,58.39,,25.31
2018-11-04 08:48:05 UTC,39.19,25.65,101.29,-1,0.51,58.11,,25.31
2018-11-04 08:49:05 UTC,39.38,25.64,101.3,-1,0.51,56.88,,25.31
2018-11-04 08:50:05 UTC,39.33,25.64,101.3,-1,1.02,56.93,,25.31
2018-11-04 08:51:05 UTC,39.43,25.62,101.3,-1,0.51,57.15,,25.31
2018-11-04 08:52:05 UTC,39.47,25.64,101.3,-1,0,57.95,,25.31
2018-11-04 08:54:05 UTC,39.3,25.62,101.3,-1,0.51,57.74,,25.31
2018-11-04 08:55:05 UTC,39.23,25.61,101.3,-1,0.51,55.94,,25.31
2018-11-04 08:57:05 UTC,39.37,25.64,101.3,-1,0.51,56.39,,25.31
2018-11-04 08:58:05 UTC,39.17,25.64,101.3,-1,0,57.5,,25.31
2018-11-04 08:59:05 UTC,39.1,25.73,101.29,-1,0.51,56.02,,25.31
2018-11-04 09:00:05 UTC,38.92,25.78,101.29,-1,1.02,58.4,,25.31
2018-11-04 09:01:05 UTC,39,25.79,101.29,-1,0.51,55.03,,25.31
2018-11-04 09:02:05 UTC,39.14,25.81,101.29,-1,0.51,56.94,,25.31
2018-11-04 09:04:05 UTC,39.23,25.76,101.29,-1,0.51,55.5,,25.31
2018-11-04 09:05:05 UTC,39.3,25.69,101.3,-1,1.02,58.49,,25.31
2018-11-04 09:06:05 UTC,39.12,25.69,101.3,-1,0.51,56.84,,25.31
2018-11-04 09:07:05 UTC,39.25,25.71,101.3,-1,0,54.7,,25.31
2018-11-04 09:08:05 UTC,39.15,25.69,101.3,-1,0.51,55.86,,25.31
2018-11-04 09:09:05 UTC,39.33,25.68,101.3,-1,1.02,56.55,,25.31
2018-11-04 09:10:05 UTC,39.26,25.68,101.29,-1,0.51,57.29,,25.31
2018-11-04 09:11:05 UTC,39.32,25.65,101.29,-1,0,58.16,,25.31
2018-11-04 09:12:05 UTC,39.28,25.64,101.29,-1,0.51,58.41,,25.31
2018-11-04 09:14:05 UTC,39.31,25.66,101.29,-1,0.51,56.33,,25.31
2018-11-04 09:15:05 UTC,39.48,25.62,101.29,-1,0.51,56.72,,25.31
2018-11-04 09:16:05 UTC,39.38,25.65,101.29,-1,0.51,57.75,,25.31
2018-11-04 09:17:05 UTC,39.36,25.61,101.29,-1,0.51,54.39,,25.31
2018-11-04 09:18:05 UTC,39.12,25.65,101.29,-1,0.51,55.79,,25.31
2018-11-04 09:19:05 UTC,39.36,25.65,101.29,-1,0.51,56.73,,25.31
2018-11-04 09:20:05 UTC,39.17,25.65,101.29,-1,0.51,57.98,,25.31
2018-11-04 09:21:05 UTC,39.26,25.68,101.29,-1,0.51,57.75,,25.38
2018-11-04 09:23:05 UTC,39.18,25.64,101.29,-1,0.51,59.2,,25.31
