timestamp,humidity in % (SHT31 - Humidity),air temperature in ºC (SHT31 - Temperature),barometric pressure in K Pa (MPL3115A2 - Barometric Pressure),battery in % (Battery SCK 1.1),light in Lux (BH1730FVC),noise in dBA (ICS43432 - Noise),cm in cm (VL6180),external air temperature in °C (DS18B20)
2018-11-04 14:40:03 UTC,43.73,24.35,100.97,-1,2.49,59.17,,24.31
2018-11-04 14:41:03 UTC,43.81,24.35,100.97,-1,2.49,59.55,,24.31
2018-11-04 14:42:03 UTC,43.83,24.32,100.96,-1,2.49,61,,24.31
2018-11-04 14:44:03 UTC,43.83,24.35,100.97,-1,2.49,56.71,,24.31
2018-11-04 14:45:03 UTC,43.93,24.31,100.96,-1,2.49,61.49,,24.31
2018-11-04 14:46:03 UTC,43.88,24.34,100.96,-1,2.49,57.08,,24.31
2018-11-04 14:47:03 UTC,43.85,24.34,100.96,-1,2.49,56.87,,24.31
2018-11-04 14:48:03 UTC,43.89,24.35,100.96,-1,2.49,57.69,,24.31
2018-11-04 14:49:03 UTC,43.88,24.34,100.96,-1,2.49,56.98,,24.31
2018-11-04 14:50:03 UTC,43.91,24.32,100.97,-1,3.58,54.7,,24.31
2018-11-04 14:51:03 UTC,43.97,24.34,100.96,-1,2.49,58.57,,24.25
2018-11-04 14:52:03 UTC,43.9,24.32,100.96,-1,2.49,59.77,,24.31
2018-11-04 14:53:03 UTC,43.96,24.31,100.97,-1,2.49,58.77,,24.31
2018-11-04 14:54:03 UTC,44,24.3,100.96,-1,2.49,56.96,,24.31
2018-11-04 14:55:03 UTC,43.95,24.3,100.96,-1,2.49,56.3,,24.25
2018-11-04 14:56:03 UTC,43.99,24.3,100.97,-1,2.49,58.46,,24.31
2018-11-04 14:57:03 UTC,44.03,24.31,100.97,-1,2.49,56.62,,24.25
2018-11-04 14:58:03 UTC,43.98,24.3,100.97,-1,2.49,55.62,,24.31
2018-11-04 14:59:03 UTC,44.09,24.31,100.97,-1,2.49,55.44,,24.25
2018-11-04 15:00:03 UTC,44.04,24.27,100.97,-1,3.58,57.81,,24.25
2018-11-04 15:01:03 UTC,43.97,24.28,100.97,-1,2.49,56.67,,24.25
2018-11-04 15:02:03 UTC,44.05,24.3,100.97,-1,2.49,58.81,,24.25
2018-11-04 15:04:03 UTC,44.11,24.31,100.98,-1,2.49,57.84,,24.25
2018-11-04 15:05:03 UTC,44.06,24.28,100.97,-1,3.06,57.2,,24.25
2018-11-04 15:06:03 UTC,44.17,24.28,100.97,-1,3.58,62.19,,24.25
2018-11-04 15:07:03 UTC,44.03,24.3,100.97,-1,1.98,60.65,,24.25
2018-11-04 15:08:03 UTC,44.16,24.3,100.97,-1,1.98,58.92,,24.25
2018-11-04 15:09:03 UTC,44.12,24.28,100.97,-1,3.06,57.69,,24.25
2018-11-04 15:10:03 UTC,44.19,24.31,100.97,-1,3.06,58.04,,24.25
2018-11-04 15:11:03 UTC,44.12,24.28,100.97,-1,3.06,58.17,,24.25
2018-11-04 15:12:03 UTC,44.16,24.27,100.97,-1,3.06,58.1,,24.25
2018-11-04 15:14:03 UTC,44.16,24.28,100.97,-1,3.06,56.52,,24.25
2018-11-04 15:15:03 UTC,44.28,24.27,100.97,-1,3.06,58.19,,24.25
2018-11-04 15:16:03 UTC,44.25,24.27,100.97,-1,2.49,56.34,,24.25
2018-11-04 15:17:03 UTC,44.26,24.25,100.97,-1,3.06,56.97,,24.25
2018-11-04 15:18:03 UTC,44.23,24.25,100.97,-1,2.49,60.69,,24.19
2018-11-04 15:19:03 UTC,44.23,24.27,100.98,-1,1.98,57.4,,24.19
2018-11-04 15:20:03 UTC,44.27,24.27,100.97,-1,3.58,57.7,,24.19
2018-11-04 15:21:03 UTC,44.23,24.25,100.97,-1,2.49,57.19,,24.19
2018-11-04 15:22:03 UTC,44.21,24.27,100.97,-1,3.58,59.58,,24.19
2018-11-04 15:24:03 UTC,44.32,24.27,100.97,-1,1.98,53.42,,24.19
2018-11-04 15:25:03 UTC,44.46,24.25,100.97,-1,2.49,57.91,,24.19
2018-11-04 15:26:03 UTC,44.29,24.24,100.96,-1,2.49,57.57,,24.19
2018-11-04 15:27:03 UTC,44.26,24.24,100.97,-1,2.49,58.01,,24.19
2018-11-04 15:28:03 UTC,44.41,24.25,100.96,-1,3.58,56.51,,24.19
2018-11-04 15:29:03 UTC,44.38,24.25,100.96,-1,2.49,55.91,,24.19
2018-11-04 15:30:03 UTC,44.35,24.27,100.96,-1,2.49,57.63,,24.19
2018-11-04 15:31:03 UTC,44.32,24.24,100.96,-1,2.49,55.39,,24.19
2018-11-04 15:32:03 UTC,44.24,24.27,100.96,-1,1.98,58.97,,24.19
2018-11-04 15:34:03 UTC,44.38,24.24,100.97,-1,3.06,58.16,,24.19
2018-11-04 15:35:03 UTC,44.43,24.24,100.96,-1,3.06,56.55,,24.12
2018-11-04 15:36:03 UTC,44.44,24.24,100.96,-1,1.98,58.71,,24.12
2018-11-04 15:37:03 UTC,44.39,24.24,100.97,-1,1.98,55.46,,24.19
2018-11-04 15:38:03 UTC,44.31,24.25,100.97,-1,1.98,56.82,,24.12
2018-11-04 15:39:03 UTC,44.4,24.24,100.97,-1,3.58,60.31,,24.12
2018-11-04 15:40:03 UTC,44.43,24.24,100.96,-1,3.06,56,,24.12
2018-11-04 15:41:03 UTC,44.41,24.24,100.97,-1,3.06,56.41,,24.12
2018-11-04 15:42:03 UTC,44.38,24.21,100.96,-1,1.98,58.13,,24.12
2018-11-04 15:44:03 UTC,44.44,24.22,100.96,-1,1.98,57.39,,24.12
2018-11-04 15:45:03 UTC,44.43,24.22,100.96,-1,3.06,56.62,,24.12
2018-11-04 15:46:03 UTC,44.39,24.21,100.96,-1,1.98,56.96,,24.12
2018-11-04 15:47:03 UTC,44.44,24.21,100.97,-1,1.98,57.62,,24.12
2018-11-04 15:48:03 UTC,44.47,24.21,100.96,-1,1.98,60.3,,24.12
2018-11-04 15:49:03 UTC,44.52,24.21,100.96,-1,3.06,56.35,,24.12
2018-11-04 15:50:03 UTC,44.45,24.21,100.96,-1,3.06,58.56,,24.12
2018-11-04 15:51:03 UTC,44.53,24.2,100.96,-1,1.98,56.96,,24.12
2018-11-04 15:53:03 UTC,44.53,24.18,100.96,-1,3.58,57.23,,24.12
2018-11-04 15:54:03 UTC,44.48,24.2,100.97,-1,3.06,55.62,,24.06
2018-11-04 15:55:03 UTC,44.59,24.21,100.96,-1,3.06,56.1,,24.06
2018-11-04 15:56:03 UTC,44.53,24.2,100.96,-1,3.06,57.47,,24.06
2018-11-04 15:57:03 UTC,44.53,24.18,100.96,-1,3.06,56.13,,24.06
2018-11-04 15:58:03 UTC,44.63,24.18,100.96,-1,3.06,59.1,,24.06
2018-11-04 15:59:03 UTC,44.56,24.2,100.96,-1,3.06,56.01,,24.12
2018-11-04 16:00:03 UTC,44.56,24.18,100.96,-1,3.06,59.33,,24.06
2018-11-04 16:01:03 UTC,44.68,24.2,100.96,-1,3.06,57.73,,24.06
2018-11-04 16:03:03 UTC,44.62,24.17,100.96,-1,1.98,56.23,,24.06
2018-11-04 16:04:03 UTC,44.63,24.15,100.97,-1,3.06,59.48,,24.06
2018-11-04 16:05:03 UTC,44.65,24.18,100.96,-1,3.06,60.99,,24.06
2018-11-04 16:06:03 UTC,44.61,24.18,100.96,-1,3.06,54.99,,24.06
2018-11-04 16:07:03 UTC,44.66,24.17,100.96,-1,3.06,58.14,,24.06
2018-11-04 16:08:03 UTC,44.63,24.15,100.96,-1,3.06,57.31,,24.06
2018-11-04 16:09:03 UTC,44.65,24.17,100.96,-1,3.06,58.86,,24.06
2018-11-04 16:10:03 UTC,44.7,24.17,100.96,-1,3.06,56.15,,24.06
2018-11-04 16:11:03 UTC,44.66,24.15,100.96,-1,3.06,60.7,,24.06
2018-11-04 16:13:03 UTC,44.7,24.17,100.96,-1,3.06,55.52,,24.06
2018-11-04 16:14:03 UTC,44.65,24.17,100.96,-1,3.06,58.55,,24.06
2018-11-04 16:15:03 UTC,44.71,24.15,100.96,-1,3.06,56.72,,24.06
2018-11-04 16:16:03 UTC,44.72,24.17,100.96,-1,3.06,54.53,,24
2018-11-04 16:17:03 UTC,44.76,24.15,100.96,-1,3.06,58.84,,24.06
2018-11-04 16:18:03 UTC,44.68,24.17,100.95,-1,3.06,56.23,,24
2018-11-04 16:19:03 UTC,44.71,24.15,100.95,-1,3.06,57.76,,24
2018-11-04 16:20:03 UTC,44.67,24.17,100.96,-1,3.06,57.21,,24
2018-11-04 16:21:03 UTC,44.7,24.15,100.95,-1,3.06,57.98,,24
2018-11-04 16:23:03 UTC,44.8,24.14,100.95,-1,3.06,59.09,,24
2018-11-04 16:24:03 UTC,44.75,24.14,100.95,-1,3.06,57.11,,24
2018-11-04 16:25:03 UTC,44.78,24.15,100.95,-1,3.06,57.04,,24
2018-11-04 16:26:03 UTC,44.85,24.14,100.96,-1,3.06,59.23,,24
2018-11-04 16:27:03 UTC,44.79,24.17,100.96,-1,3.06,58.75,,24
2018-11-04 16:28:03 UTC,44.79,24.14,100.96,-1,3.06,59.19,,24
2018-11-04 16:29:03 UTC,44.81,24.15,100.96,-1,3.06,56.69,,24
2018-11-04 16:30:03 UTC,44.72,24.14,100.96,-1,3.06,58.14,,24
2018-11-04 16:31:03 UTC,44.75,24.12,100.96,-1,3.06,58.96,,24
2018-11-04 16:33:03 UTC,44.9,24.1,100.96,-1,3.06,57.51,,24
2018-11-04 16:34:03 UTC,44.77,24.11,100.96,-1,3.06,56.46,,23.94
2018-11-04 16:35:03 UTC,44.81,24.12,100.96,-1,3.06,60.03,,23.94
2018-11-04 16:36:03 UTC,44.82,24.11,100.96,-1,3.06,57.05,,24
2018-11-04 16:37:03 UTC,44.84,24.11,100.96,-1,3.06,55.82,,23.94
2018-11-04 16:38:03 UTC,44.81,24.14,100.96,-1,3.06,58.31,,23.94
2018-11-04 16:39:03 UTC,44.9,24.11,100.96,-1,3.06,55.44,,23.94
2018-11-04 16:40:03 UTC,44.85,24.11,100.96,-1,3.06,56.88,,23.94
2018-11-04 16:41:03 UTC,44.85,24.12,100.96,-1,3.06,54.42,,23.94
2018-11-04 16:43:03 UTC,44.9,24.11,100.96,-1,3.06,58.72,,23.94
2018-11-04 16:44:03 UTC,44.84,24.1,100.96,-1,3.06,57.45,,23.94
2018-11-04 16:45:03 UTC,44.89,24.11,100.96,-1,3.06,57.1,,23.94
2018-11-04 16:46:03 UTC,44.84,24.11,100.96,-1,3.06,57.65,,23.94
2018-11-04 16:47:03 UTC,44.9,24.08,100.96,-1,3.06,58.2,,23.94
2018-11-04 16:48:03 UTC,44.94,24.11,100.96,-1,3.06,55.61,,23.94
2018-11-04 16:49:03 UTC,44.92,24.1,100.96,-1,3.06,59.11,,23.94
2018-11-04 16:50:03 UTC,44.92,24.1,100.96,-1,3.06,58.21,,23.94
2018-11-04 16:51:03 UTC,44.97,24.1,100.96,-1,3.06,56.42,,23.94
2018-11-04 16:53:03 UTC,45,24.1,100.96,-1,3.06,57.71,,23.94
2018-11-04 16:54:03 UTC,44.95,24.08,100.96,-1,3.06,60.67,,23.94
2018-11-04 16:55:03 UTC,44.95,24.11,100.96,-1,3.06,55.22,,23.94
2018-11-04 16:56:03 UTC,44.88,24.08,100.96,-1,3.06,56.38,,23.88
2018-11-04 16:57:03 UTC,44.8,24.1,100.96,-1,3.06,58.88,,23.88
2018-11-04 16:58:03 UTC,44.94,24.1,100.96,-1,3.06,56.6,,23.94
2018-11-04 16:59:03 UTC,44.92,24.11,100.96,-1,3.06,61.05,,23.88
2018-11-04 17:00:03 UTC,44.96,24.08,100.96,-1,3.06,58.35,,23.88
2018-11-04 17:02:03 UTC,44.99,24.08,100.96,-1,3.06,58.51,,23.88
2018-11-04 17:03:03 UTC,44.96,24.08,100.96,-1,3.06,57.52,,23.88
2018-11-04 17:04:03 UTC,45.03,24.08,100.96,-1,3.06,58.81,,23.88
2018-11-04 17:05:03 UTC,45.01,24.1,100.96,-1,3.06,58.92,,23.88
2018-11-04 17:06:03 UTC,44.96,24.1,100.96,-1,3.06,55.87,,23.88
2018-11-04 17:07:03 UTC,44.96,24.1,100.96,-1,3.06,58.39,,23.88
2018-11-04 17:08:03 UTC,44.96,24.08,100.96,-1,3.06,57.29,,23.88
2018-11-04 17:09:03 UTC,45.09,24.07,100.96,-1,3.06,55.61,,23.88
2018-11-04 17:11:03 UTC,45.04,24.07,100.96,-1,3.06,58.86,,23.88
2018-11-04 17:12:03 UTC,45.03,24.07,100.96,-1,3.06,59.15,,23.88
2018-11-04 17:13:03 UTC,45.1,24.07,100.96,-1,3.06,55.54,,23.88
2018-11-04 17:14:03 UTC,45.02,24.05,100.96,-1,3.06,55.83,,23.88
2018-11-04 17:15:03 UTC,45.04,24.07,100.97,-1,3.06,58.67,,23.88
2018-11-04 17:16:03 UTC,45.05,24.08,100.96,-1,3.06,56.79,,23.88
2018-11-04 17:17:03 UTC,45.11,24.04,100.96,-1,3.06,59.34,,23.88
2018-11-04 17:18:03 UTC,45.06,24.07,100.97,-1,3.06,57.2,,23.88
2018-11-04 17:19:03 UTC,45.07,24.04,100.97,-1,3.06,57.34,,23.88
2018-11-04 17:21:03 UTC,45.08,24.05,100.97,-1,3.06,60.06,,23.81
2018-11-04 17:22:03 UTC,45.1,24.07,100.97,-1,3.06,60.5,,23.81
2018-11-04 17:23:03 UTC,45.12,24.07,100.97,-1,3.06,56.88,,23.81
2018-11-04 17:24:03 UTC,45.12,24.07,100.97,-1,3.06,57.83,,23.81
2018-11-04 17:25:03 UTC,45.13,24.05,100.97,-1,3.06,58.18,,23.81
2018-11-04 17:26:03 UTC,45.16,24.03,100.97,-1,3.06,58.04,,23.81
2018-11-04 17:27:03 UTC,45.18,24.04,100.97,-1,3.06,56.87,,23.81
2018-11-04 17:28:03 UTC,45.15,24.04,100.96,-1,3.06,57.03,,23.81
2018-11-04 17:29:03 UTC,45.17,24.04,100.97,-1,3.06,55.6,,23.88
2018-11-04 17:31:03 UTC,45.15,24.03,100.97,-1,3.06,55.88,,23.81
2018-11-04 17:32:03 UTC,45.15,24.04,100.97,-1,3.06,56.84,,23.81
2018-11-04 17:33:03 UTC,45.2,24.01,100.98,-1,3.06,57.67,,23.81
2018-11-04 17:34:03 UTC,45.22,24.07,100.97,-1,3.06,56.45,,23.81
2018-11-04 17:35:03 UTC,45.23,24.03,100.97,-1,3.06,55.19,,23.81
2018-11-04 17:36:03 UTC,45.19,24.03,100.97,-1,3.06,59.14,,23.81
2018-11-04 17:37:03 UTC,45.24,24.03,100.97,-1,3.06,57.93,,23.81
2018-11-04 17:38:03 UTC,45.24,24.03,100.97,-1,3.06,57.62,,23.81
2018-11-04 17:40:03 UTC,45.21,24.04,100.97,-1,3.06,57.07,,23.81
2018-11-04 17:41:03 UTC,45.21,24.04,100.97,-1,3.06,58.62,,23.75
2018-11-04 17:42:03 UTC,45.22,24.01,100.97,-1,3.06,60.57,,23.81
2018-11-04 17:43:03 UTC,45.33,24.01,100.97,-1,3.06,54.99,,23.81
2018-11-04 17:44:03 UTC,45.22,24.03,100.97,-1,3.06,59.55,,23.81
2018-11-04 17:45:03 UTC,45.29,24.03,100.97,-1,3.06,56.43,,23.81
2018-11-04 17:46:03 UTC,45.28,24.04,100.97,-1,3.06,56.62,,23.81
2018-11-04 17:47:03 UTC,45.31,24.03,100.97,-1,3.06,57.81,,23.75
2018-11-04 17:48:03 UTC,45.26,24,100.97,-1,3.06,55.43,,23.81
2018-11-04 17:50:03 UTC,45.28,24.01,100.97,-1,3.06,54.9,,23.75
2018-11-04 17:51:03 UTC,45.3,24,100.97,-1,3.06,56.29,,23.75
2018-11-04 17:52:03 UTC,45.28,24.01,100.97,-1,3.06,55.86,,23.75
2018-11-04 17:53:03 UTC,45.28,24.03,100.97,-1,3.06,56.16,,23.75
2018-11-04 17:54:03 UTC,45.31,24,100.97,-1,3.06,57.44,,23.75
2018-11-04 17:55:03 UTC,45.37,23.99,100.97,-1,3.06,57.13,,23.75
2018-11-04 17:56:03 UTC,45.46,24.01,100.97,-1,3.06,57.86,,23.75
2018-11-04 17:57:03 UTC,45.33,24,100.97,-1,3.06,61.01,,23.75
2018-11-04 17:58:03 UTC,45.32,23.99,100.97,-1,3.06,57.65,,23.75
2018-11-04 18:00:03 UTC,45.36,23.99,100.97,-1,3.06,56.31,,23.75
2018-11-04 18:01:03 UTC,45.41,23.97,100.97,-1,3.06,57.44,,23.75
2018-11-04 18:02:03 UTC,45.42,24,100.96,-1,3.06,54.61,,23.75
2018-11-04 18:03:03 UTC,45.45,23.99,100.97,-1,3.06,57.95,,23.75
2018-11-04 18:04:03 UTC,45.4,24.03,100.97,-1,3.06,56.11,,23.75
2018-11-04 18:05:03 UTC,45.42,24,100.97,-1,3.06,56.85,,23.75
2018-11-04 18:06:03 UTC,45.4,23.99,100.97,-1,3.06,56.44,,23.69
2018-11-04 18:07:03 UTC,45.46,24,100.97,-1,3.06,58.32,,23.75
2018-11-04 18:08:03 UTC,45.42,23.97,100.97,-1,3.06,57.96,,23.69
2018-11-04 18:10:03 UTC,45.39,23.97,100.97,-1,3.06,53.8,,23.75
2018-11-04 18:11:03 UTC,45.38,23.97,100.97,-1,3.06,55.12,,23.69
2018-11-04 18:12:03 UTC,45.36,23.97,100.97,-1,3.06,55.33,,23.75
2018-11-04 18:13:03 UTC,45.38,23.99,100.98,-1,3.06,54.68,,23.69
2018-11-04 18:14:03 UTC,45.34,23.99,100.97,-1,3.06,54.98,,23.69
2018-11-04 18:15:03 UTC,45.41,23.96,100.98,-1,3.06,56.35,,23.69
2018-11-04 18:16:03 UTC,45.45,23.97,100.97,-1,3.06,53.71,,23.69
2018-11-04 18:17:03 UTC,45.49,23.96,100.97,-1,3.06,55.8,,23.69
2018-11-04 18:19:03 UTC,45.33,23.99,100.98,-1,3.06,55.42,,23.69
2018-11-04 18:20:03 UTC,45.47,23.94,100.97,-1,3.06,60.42,,23.69
2018-11-04 18:21:03 UTC,45.44,23.94,100.97,-1,3.06,54.78,,23.69
2018-11-04 18:22:03 UTC,45.48,23.94,100.97,-1,3.06,56.1,,23.69
2018-11-04 18:23:03 UTC,45.43,23.97,100.97,-1,3.06,55.95,,23.69
2018-11-04 18:24:03 UTC,45.43,23.96,100.97,-1,3.06,55.46,,23.69
2018-11-04 18:25:03 UTC,45.5,23.94,100.97,-1,3.06,58.15,,23.69
2018-11-04 18:26:03 UTC,45.52,23.96,100.97,-1,3.06,55.15,,23.69
2018-11-04 18:27:03 UTC,45.44,23.94,100.97,-1,3.06,57.22,,23.69
2018-11-04 18:29:03 UTC,45.56,23.93,100.96,-1,3.06,56.64,,23.69
2018-11-04 18:30:03 UTC,45.56,23.94,100.96,-1,3.06,57.3,,23.69
2018-11-04 18:31:03 UTC,45.59,23.93,100.96,-1,3.06,57.77,,23.69
2018-11-04 18:32:03 UTC,45.51,23.94,100.96,-1,3.06,58.13,,23.69
2018-11-04 18:33:03 UTC,45.67,23.94,100.96,-1,3.06,56.77,,23.62
2018-11-04 18:34:03 UTC,45.63,23.93,100.96,-1,3.06,55.64,,23.69
2018-11-04 18:35:03 UTC,45.7,23.94,100.96,-1,3.06,57.05,,23.62
2018-11-04 18:36:03 UTC,45.68,23.94,100.96,-1,3.06,56.62,,23.69
2018-11-04 18:38:03 UTC,45.72,23.94,100.96,-1,3.06,56.24,,23.62
2018-11-04 18:39:03 UTC,45.6,23.91,100.96,-1,3.06,56.09,,23.69
2018-11-04 18:40:03 UTC,45.8,23.94,100.95,-1,3.06,57.23,,23.69
2018-11-04 18:41:03 UTC,45.83,23.96,100.96,-1,3.06,55.91,,23.62
2018-11-04 18:42:03 UTC,45.78,23.94,100.95,-1,3.06,56.64,,23.62
2018-11-04 18:43:03 UTC,45.88,23.93,100.95,-1,3.06,54.87,,23.62
2018-11-04 18:44:03 UTC,45.77,23.94,100.96,-1,3.06,56.16,,23.62
2018-11-04 18:45:03 UTC,45.78,23.96,100.96,-1,3.06,54.52,,23.62
2018-11-04 18:47:03 UTC,45.97,23.93,100.96,-1,3.06,53.89,,23.62
2018-11-04 18:48:03 UTC,45.83,23.93,100.96,-1,3.06,57.19,,23.62
2018-11-04 18:49:03 UTC,45.87,23.93,100.96,-1,3.06,56.08,,23.62
2018-11-04 18:50:03 UTC,45.88,23.93,100.96,-1,3.06,54.27,,23.62
2018-11-04 18:51:03 UTC,45.9,23.94,100.96,-1,3.06,53.43,,23.62
2018-11-04 18:52:03 UTC,45.83,23.93,100.95,-1,3.06,59.05,,23.62
2018-11-04 18:53:03 UTC,45.98,23.91,100.96,-1,3.06,57.57,,23.62
2018-11-04 18:54:03 UTC,45.89,23.94,100.95,-1,3.06,58.44,,23.62
2018-11-04 18:55:03 UTC,45.89,23.9,100.95,-1,3.06,56.53,,23.62
2018-11-04 18:57:03 UTC,46.18,23.91,100.95,-1,3.06,56.55,,23.62
2018-11-04 18:58:03 UTC,46.11,23.91,100.95,-1,3.06,56.28,,23.62
2018-11-04 18:59:03 UTC,46.09,23.94,100.96,-1,3.06,55.94,,23.62
2018-11-04 19:00:03 UTC,46.2,23.93,100.96,-1,3.06,56.09,,23.56
2018-11-04 19:01:03 UTC,46.18,23.91,100.96,-1,3.06,56.4,,23.56
2018-11-04 19:02:03 UTC,46.26,23.9,100.95,-1,3.06,55.82,,23.62
2018-11-04 19:03:03 UTC,46.2,23.93,100.96,-1,3.06,57.03,,23.56
2018-11-04 19:04:03 UTC,46.35,23.89,100.96,-1,3.06,55.72,,23.56
2018-11-04 19:06:03 UTC,46.24,23.9,100.96,-1,3.06,57.9,,23.56
2018-11-04 19:07:03 UTC,46.44,23.91,100.96,-1,3.06,57.66,,23.56
2018-11-04 19:08:03 UTC,46.35,23.91,100.96,-1,3.06,57.4,,23.56
2018-11-04 19:09:03 UTC,46.29,23.91,100.96,-1,3.06,59.13,,23.56
2018-11-04 19:10:03 UTC,46.47,23.9,100.97,-1,3.06,58,,23.56
2018-11-04 19:11:03 UTC,46.44,23.89,100.96,-1,3.06,56.8,,23.56
2018-11-04 19:12:03 UTC,46.42,23.9,100.96,-1,3.06,57.36,,23.56
2018-11-04 19:13:03 UTC,46.25,23.91,100.96,-1,3.06,56.57,,23.56
2018-11-04 19:14:03 UTC,46.31,23.93,100.96,-1,3.06,57.03,,23.56
2018-11-04 19:16:03 UTC,46.5,23.91,100.97,-1,3.06,57.51,,23.56
2018-11-04 19:17:03 UTC,46.38,23.93,100.97,-1,3.06,56.02,,23.56
2018-11-04 19:18:03 UTC,46.49,23.91,100.97,-1,3.06,56.82,,23.56
2018-11-04 19:19:03 UTC,46.46,23.91,100.97,-1,3.06,57.59,,23.56
2018-11-04 19:20:03 UTC,46.56,23.94,100.97,-1,3.06,56.22,,23.56
2018-11-04 19:21:03 UTC,46.49,23.94,100.97,-1,3.06,55.75,,23.56
2018-11-04 19:22:03 UTC,46.66,23.94,100.97,-1,3.06,55.42,,23.56
2018-11-04 19:23:03 UTC,46.6,23.94,100.96,-1,3.06,55.27,,23.5
2018-11-04 19:25:03 UTC,46.48,23.96,100.96,-1,3.06,57.65,,23.56
2018-11-04 19:26:03 UTC,46.55,23.96,100.96,-1,3.06,55.15,,23.56
2018-11-04 19:27:03 UTC,46.49,23.94,100.96,-1,3.06,57.16,,23.5
2018-11-04 19:28:03 UTC,46.71,23.97,100.96,-1,3.06,60.32,,23.56
2018-11-04 19:29:03 UTC,46.55,23.97,100.96,-1,3.06,58.25,,23.56
2018-11-04 19:30:03 UTC,46.72,23.96,100.96,-1,3.06,58.15,,23.56
2018-11-04 19:31:03 UTC,46.51,24,100.96,-1,3.06,55.01,,23.5
2018-11-04 19:32:03 UTC,46.52,24,100.96,-1,3.06,57.47,,23.5
2018-11-04 19:33:03 UTC,46.6,24.03,100.96,-1,3.06,54.8,,23.56
2018-11-04 19:35:03 UTC,46.54,24.03,100.96,-1,3.06,55.94,,23.5
2018-11-04 19:36:03 UTC,46.68,24.01,100.96,-1,3.06,57.85,,23.5
2018-11-04 19:37:03 UTC,46.53,24.05,100.96,-1,3.06,57.42,,23.56
2018-11-04 19:38:03 UTC,46.48,24.05,100.96,-1,3.06,59.29,,23.56
2018-11-04 19:39:03 UTC,46.49,24.08,100.96,-1,3.06,60.33,,23.56
2018-11-04 19:40:03 UTC,46.47,24.11,100.97,-1,3.06,57.14,,23.56
2018-11-04 19:41:03 UTC,46.56,24.12,100.97,-1,3.06,56.31,,23.56
2018-11-04 19:42:03 UTC,46.49,24.1,100.97,-1,3.06,55.97,,23.5
2018-11-04 19:43:03 UTC,46.45,24.12,100.97,-1,3.06,60.31,,23.56
2018-11-04 19:45:03 UTC,46.39,24.17,100.97,-1,3.06,58.11,,23.56
2018-11-04 19:46:03 UTC,46.43,24.2,100.97,-1,3.06,57.06,,23.56
2018-11-04 19:47:03 UTC,46.42,24.21,100.97,-1,3.06,59.05,,23.5
2018-11-04 19:48:03 UTC,46.32,24.21,100.97,-1,3.06,57.46,,23.56
2018-11-04 19:49:03 UTC,46.28,24.24,100.97,-1,3.06,55.56,,23.56
2018-11-04 19:50:03 UTC,46.23,24.27,100.97,-1,3.06,56.44,,23.56
2018-11-04 19:51:03 UTC,46.27,24.24,100.97,-1,3.06,55.96,,23.56
2018-11-04 19:52:03 UTC,46.24,24.28,100.97,-1,3.06,56.85,,23.56
2018-11-04 19:54:03 UTC,46.06,24.34,100.97,-1,3.06,55.1,,23.56
2018-11-04 19:55:03 UTC,46.11,24.34,100.97,-1,3.06,56.91,,23.56
2018-11-04 19:56:03 UTC,46.08,24.32,100.97,-1,3.06,58.05,,23.56
2018-11-04 19:57:03 UTC,46.05,24.37,100.97,-1,3.06,56.61,,23.56
2018-11-04 19:58:03 UTC,46.07,24.37,100.97,-1,3.06,55.63,,23.56
2018-11-04 19:59:03 UTC,46.01,24.37,100.96,-1,3.06,55.46,,23.56
2018-11-04 20:00:03 UTC,46.11,24.38,100.97,-1,3.06,55.77,,23.56
2018-11-04 20:01:03 UTC,46,24.41,100.96,-1,3.06,57.28,,23.56
2018-11-04 20:02:03 UTC,46.1,24.41,100.96,-1,3.06,58.53,,23.56
2018-11-04 20:04:03 UTC,46.01,24.42,100.96,-1,3.06,58.58,,23.56
2018-11-04 20:05:03 UTC,46.05,24.47,100.96,-1,3.06,55.13,,23.56
2018-11-04 20:06:03 UTC,46.02,24.45,100.96,-1,3.06,56.87,,23.56
2018-11-04 20:07:03 UTC,45.99,24.47,100.95,-1,2.04,55.23,,23.62
2018-11-04 20:08:03 UTC,45.96,24.5,100.95,-1,2.04,57.99,,23.56
2018-11-04 20:09:03 UTC,46.06,24.48,100.95,-1,2.55,58.74,,23.62
2018-11-04 20:10:03 UTC,45.97,24.51,100.95,-1,2.55,56.69,,23.62
2018-11-04 20:11:03 UTC,46.08,24.5,100.95,-1,2.55,58.41,,23.62
2018-11-04 20:12:03 UTC,46.05,24.5,100.95,-1,2.55,53.79,,23.62
2018-11-04 20:14:03 UTC,45.98,24.52,100.95,-1,2.55,55.9,,23.62
2018-11-04 20:15:03 UTC,46.01,24.55,100.95,-1,2.55,56.92,,23.62
2018-11-04 20:16:03 UTC,46,24.54,100.95,-1,2.04,55.05,,23.62
2018-11-04 20:17:03 UTC,46.08,24.58,100.94,-1,2.04,56.63,,23.62
2018-11-04 20:18:03 UTC,46.07,24.56,100.95,-1,2.55,58.25,,23.62
2018-11-04 20:19:03 UTC,46.04,24.58,100.95,-1,2.04,57.45,,23.62
2018-11-04 20:20:03 UTC,46,24.56,100.95,-1,2.04,57.13,,23.62
2018-11-04 20:21:03 UTC,45.99,24.56,100.95,-1,2.04,55.57,,23.62
2018-11-04 20:22:03 UTC,46.06,24.59,100.96,-1,2.04,57.09,,23.62
