timestamp,humidity in % (SHT31 - Humidity),air temperature in ºC (SHT31 - Temperature),barometric pressure in K Pa (MPL3115A2 - Barometric Pressure),battery in % (Battery SCK 1.1),light in Lux (BH1730FVC),noise in dBA (ICS43432 - Noise),cm in cm (VL6180),external air temperature in °C (DS18B20)
2018-11-05 01:12:05 UTC,46.46,25.35,100.84,-1,3.06,56.81,,24.44
2018-11-05 01:13:05 UTC,46.46,25.35,100.84,-1,3.06,57.66,,24.44
2018-11-05 01:14:05 UTC,46.45,25.36,100.83,-1,3.06,59.73,,24.44
2018-11-05 01:15:05 UTC,46.45,25.35,100.83,-1,3.06,59.13,,24.44
2018-11-05 01:16:05 UTC,46.42,25.33,100.83,-1,3.06,57.08,,24.44
2018-11-05 01:17:05 UTC,46.43,25.33,100.82,-1,3.06,56.49,,24.44
2018-11-05 01:18:05 UTC,46.46,25.36,100.82,-1,3.06,55.52,,24.44
2018-11-05 01:20:05 UTC,46.54,25.33,100.81,-1,3.06,57.21,,24.44
2018-11-05 01:21:05 UTC,46.49,25.32,100.81,-1,3.06,55.92,,24.44
2018-11-05 01:22:05 UTC,46.54,25.33,100.81,-1,3.06,59.89,,24.44
2018-11-05 01:23:05 UTC,46.48,25.33,100.81,-1,3.06,55.87,,24.44
2018-11-05 01:24:05 UTC,46.53,25.33,100.81,-1,3.06,58.11,,24.44
2018-11-05 01:25:05 UTC,46.49,25.33,100.81,-1,3.06,58.11,,24.44
2018-11-05 01:26:05 UTC,46.45,25.35,100.81,-1,3.06,56.19,,24.44
2018-11-05 01:27:05 UTC,46.53,25.35,100.81,-1,3.06,60.08,,24.44
2018-11-05 01:28:05 UTC,46.52,25.35,100.8,-1,3.06,58,,24.5
2018-11-05 01:29:05 UTC,46.52,25.33,100.81,-1,3.06,55,,24.44
2018-11-05 01:30:05 UTC,46.46,25.32,100.81,-1,3.06,55.89,,24.5
2018-11-05 01:31:05 UTC,46.46,25.33,100.81,-1,3.06,56.48,,24.5
2018-11-05 01:32:05 UTC,46.44,25.35,100.81,-1,3.06,59.66,,24.5
2018-11-05 01:33:05 UTC,46.45,25.38,100.81,-1,3.06,56.51,,24.5
2018-11-05 01:34:05 UTC,46.47,25.35,100.81,-1,3.06,57.68,,24.5
2018-11-05 01:35:05 UTC,46.53,25.38,100.81,-1,3.06,57.21,,24.5
2018-11-05 01:36:05 UTC,46.47,25.36,100.81,-1,3.06,55.74,,24.5
2018-11-05 01:38:05 UTC,46.48,25.33,100.81,-1,3.06,54.85,,24.5
2018-11-05 01:39:05 UTC,46.51,25.33,100.81,-1,3.06,59.15,,24.5
2018-11-05 01:40:05 UTC,46.43,25.36,100.81,-1,3.06,57.17,,24.5
2018-11-05 01:41:05 UTC,46.43,25.36,100.81,-1,3.06,56.99,,24.5
2018-11-05 01:42:05 UTC,46.46,25.36,100.81,-1,3.06,56.88,,24.5
2018-11-05 01:43:05 UTC,46.45,25.38,100.81,-1,3.06,59.86,,24.5
2018-11-05 01:44:05 UTC,46.41,25.38,100.81,-1,3.06,59,,24.5
2018-11-05 01:45:05 UTC,46.47,25.36,100.81,-1,3.06,56.78,,24.5
2018-11-05 01:46:05 UTC,46.43,25.36,100.81,-1,3.06,56.24,,24.5
2018-11-05 01:48:05 UTC,46.46,25.36,100.81,-1,3.06,58.78,,24.5
2018-11-05 01:49:05 UTC,46.46,25.38,100.8,-1,3.06,54.44,,24.5
2018-11-05 01:50:05 UTC,46.42,25.36,100.8,-1,3.06,59.03,,24.5
2018-11-05 01:51:05 UTC,46.41,25.39,100.81,-1,3.06,58.85,,24.5
2018-11-05 01:52:05 UTC,46.39,25.39,100.8,-1,3.06,57.94,,24.5
2018-11-05 01:53:05 UTC,46.44,25.36,100.81,-1,3.06,54.56,,24.5
2018-11-05 01:54:05 UTC,46.44,25.38,100.81,-1,3.06,57.45,,24.5
2018-11-05 01:55:05 UTC,46.36,25.38,100.8,-1,3.06,58.84,,24.56
2018-11-05 01:57:05 UTC,46.41,25.39,100.8,-1,3.06,56.11,,24.5
2018-11-05 01:58:05 UTC,46.44,25.38,100.81,-1,3.06,56.97,,24.56
2018-11-05 01:59:05 UTC,46.44,25.41,100.8,-1,3.06,59.48,,24.56
2018-11-05 02:00:05 UTC,46.38,25.41,100.8,-1,3.06,56.19,,24.5
2018-11-05 02:01:05 UTC,46.4,25.39,100.8,-1,3.06,55.9,,24.56
2018-11-05 02:02:05 UTC,46.41,25.41,100.8,-1,3.06,57.64,,24.5
2018-11-05 02:03:05 UTC,46.42,25.39,100.8,-1,3.06,57.21,,24.5
2018-11-05 02:04:05 UTC,46.39,25.39,100.8,-1,3.06,56.35,,24.56
2018-11-05 02:05:05 UTC,46.42,25.39,100.8,-1,3.06,56.72,,24.56
2018-11-05 02:07:05 UTC,46.4,25.38,100.8,-1,3.06,57.17,,24.56
2018-11-05 02:08:05 UTC,46.4,25.41,100.8,-1,3.06,58.49,,24.56
2018-11-05 02:09:05 UTC,46.43,25.39,100.79,-1,3.06,56.34,,24.56
2018-11-05 02:10:05 UTC,46.36,25.36,100.79,-1,3.06,55.72,,24.56
2018-11-05 02:11:05 UTC,46.37,25.36,100.79,-1,3.06,58,,24.56
2018-11-05 02:12:05 UTC,46.43,25.39,100.79,-1,3.06,56.4,,24.56
2018-11-05 02:13:05 UTC,46.42,25.39,100.79,-1,3.06,58.45,,24.56
2018-11-05 02:14:05 UTC,46.39,25.41,100.79,-1,3.06,55.9,,24.56
2018-11-05 02:15:05 UTC,46.44,25.38,100.79,-1,3.06,55.52,,24.56
2018-11-05 02:17:05 UTC,46.38,25.38,100.79,-1,3.06,56.49,,24.56
2018-11-05 02:18:05 UTC,46.37,25.42,100.79,-1,3.06,60.16,,24.56
2018-11-05 02:19:05 UTC,46.33,25.43,100.79,-1,3.06,57.41,,24.56
2018-11-05 02:20:05 UTC,46.36,25.41,100.79,-1,3.06,56.49,,24.56
2018-11-05 02:21:05 UTC,46.38,25.41,100.78,-1,3.06,54.79,,24.56
2018-11-05 02:22:05 UTC,46.36,25.41,100.78,-1,3.06,56.52,,24.56
2018-11-05 02:23:05 UTC,46.4,25.39,100.78,-1,3.06,59.35,,24.56
2018-11-05 02:24:05 UTC,46.4,25.41,100.78,-1,3.06,57.75,,24.56
2018-11-05 02:25:05 UTC,46.36,25.42,100.78,-1,3.06,58.1,,24.56
2018-11-05 02:27:05 UTC,46.36,25.41,100.78,-1,3.06,55.36,,24.56
2018-11-05 02:28:05 UTC,46.33,25.42,100.78,-1,3.06,59.95,,24.56
2018-11-05 02:29:05 UTC,46.32,25.42,100.78,-1,3.06,54.87,,24.62
2018-11-05 02:30:05 UTC,46.35,25.42,100.78,-1,3.06,57.8,,24.56
2018-11-05 02:31:05 UTC,46.3,25.42,100.78,-1,3.06,55.68,,24.56
2018-11-05 02:32:05 UTC,46.26,25.45,100.77,-1,3.06,57.36,,24.56
2018-11-05 02:33:05 UTC,46.29,25.46,100.78,-1,3.06,58.88,,24.62
2018-11-05 02:34:05 UTC,46.3,25.41,100.78,-1,3.06,57.76,,24.56
2018-11-05 02:35:05 UTC,46.3,25.42,100.77,-1,3.06,57.5,,24.56
2018-11-05 02:37:05 UTC,46.31,25.43,100.77,-1,3.06,57.39,,24.62
2018-11-05 02:38:05 UTC,46.29,25.41,100.77,-1,3.06,57.15,,24.62
2018-11-05 02:39:05 UTC,46.31,25.42,100.77,-1,3.06,58.28,,24.62
2018-11-05 02:40:05 UTC,46.3,25.43,100.77,-1,3.06,56.69,,24.62
2018-11-05 02:41:05 UTC,46.28,25.42,100.77,-1,3.06,57.65,,24.62
2018-11-05 02:42:05 UTC,46.28,25.43,100.77,-1,3.06,56.73,,24.62
2018-11-05 02:43:05 UTC,46.29,25.42,100.78,-1,3.06,57.55,,24.62
2018-11-05 02:44:05 UTC,46.31,25.45,100.78,-1,3.06,57.9,,24.62
2018-11-05 02:46:05 UTC,46.28,25.43,100.77,-1,3.06,58.12,,24.62
2018-11-05 02:47:05 UTC,46.28,25.45,100.77,-1,3.06,59.35,,24.62
2018-11-05 02:48:05 UTC,46.22,25.45,100.77,-1,3.06,58.19,,24.62
2018-11-05 02:49:05 UTC,46.25,25.45,100.76,-1,3.06,56.74,,24.62
2018-11-05 02:50:05 UTC,46.2,25.43,100.76,-1,3.06,57.66,,24.62
2018-11-05 02:51:05 UTC,46.23,25.45,100.76,-1,3.06,58.48,,24.62
2018-11-05 02:52:05 UTC,46.25,25.45,100.75,-1,3.06,57.62,,24.62
2018-11-05 02:53:05 UTC,46.26,25.45,100.75,-1,3.06,60.36,,24.62
2018-11-05 02:55:05 UTC,46.22,25.46,100.74,-1,3.06,57.49,,24.62
2018-11-05 02:56:05 UTC,46.21,25.45,100.74,-1,3.06,57.55,,24.69
2018-11-05 02:57:05 UTC,46.19,25.49,100.74,-1,3.06,54.85,,24.62
2018-11-05 02:58:05 UTC,46.2,25.48,100.74,-1,3.06,61.68,,24.62
2018-11-05 02:59:05 UTC,46.24,25.48,100.74,-1,3.06,59.69,,24.62
2018-11-05 03:00:02 UTC,46.18,25.48,100.74,83,3.06,54.82,,24.62
2018-11-05 03:01:02 UTC,46.12,25.48,100.74,-1,3.06,57.04,,24.62
2018-11-05 03:02:02 UTC,46.17,25.49,100.75,-1,3.06,55.89,,24.62
2018-11-05 03:03:02 UTC,46.13,25.5,100.74,-1,3.06,58.09,,24.62
2018-11-05 03:04:02 UTC,46.16,25.5,100.74,-1,3.06,60.82,,24.69
2018-11-05 03:05:02 UTC,46.18,25.52,100.75,-1,3.06,57.86,,24.69
2018-11-05 03:06:02 UTC,46.14,25.49,100.74,-1,3.06,56.57,,24.69
2018-11-05 03:07:02 UTC,46.2,25.53,100.74,-1,3.06,55.39,,24.62
2018-11-05 03:09:02 UTC,46.25,25.49,100.75,-1,3.06,56.39,,24.69
2018-11-05 03:10:02 UTC,46.18,25.49,100.73,-1,3.06,55.15,,24.69
2018-11-05 03:11:02 UTC,46.19,25.52,100.74,-1,3.06,57.18,,24.69
2018-11-05 03:12:02 UTC,46.19,25.49,100.74,-1,3.06,58.68,,24.69
2018-11-05 03:13:02 UTC,46.18,25.5,100.74,-1,3.06,57.72,,24.69
2018-11-05 03:14:02 UTC,46.21,25.5,100.73,-1,3.06,56.22,,24.62
2018-11-05 03:15:02 UTC,46.17,25.5,100.73,-1,3.06,57.27,,24.69
2018-11-05 03:16:02 UTC,46.19,25.48,100.72,-1,3.06,56.2,,24.69
2018-11-05 03:18:02 UTC,46.19,25.49,100.72,-1,3.06,56.92,,24.69
2018-11-05 03:19:02 UTC,46.14,25.49,100.72,-1,3.06,59.4,,24.69
2018-11-05 03:20:02 UTC,46.18,25.48,100.72,-1,3.06,59.64,,24.69
2018-11-05 03:21:02 UTC,46.19,25.5,100.72,-1,3.06,56.49,,24.69
2018-11-05 03:22:02 UTC,46.19,25.49,100.73,-1,3.06,55.5,,24.69
2018-11-05 03:23:02 UTC,46.19,25.52,100.73,-1,3.06,55.97,,24.69
2018-11-05 03:24:02 UTC,46.18,25.52,100.74,-1,3.06,59.49,,24.69
2018-11-05 03:25:02 UTC,46.2,25.48,100.74,-1,3.06,57.06,,24.69
2018-11-05 03:26:02 UTC,46.2,25.52,100.74,-1,3.06,56.28,,24.69
2018-11-05 03:28:02 UTC,46.23,25.5,100.74,-1,3.06,58.96,,24.69
2018-11-05 03:29:02 UTC,46.16,25.52,100.73,-1,3.06,59.18,,24.69
2018-11-05 03:30:02 UTC,46.19,25.52,100.74,-1,3.06,58.13,,24.69
2018-11-05 03:31:02 UTC,46.18,25.53,100.73,-1,3.06,53.96,,24.69
2018-11-05 03:32:02 UTC,46.17,25.52,100.73,-1,3.06,58.92,,24.69
2018-11-05 03:33:02 UTC,46.19,25.52,100.73,-1,3.06,57.48,,24.69
2018-11-05 03:34:02 UTC,46.19,25.52,100.73,-1,3.06,58.45,,24.69
2018-11-05 03:35:02 UTC,46.23,25.53,100.74,-1,3.06,57.32,,24.69
2018-11-05 03:36:02 UTC,46.25,25.5,100.73,-1,3.06,60.69,,24.69
2018-11-05 03:38:02 UTC,46.24,25.5,100.73,-1,3.06,58.02,,24.75
2018-11-05 03:39:02 UTC,46.24,25.49,100.73,-1,3.06,57.73,,24.69
2018-11-05 03:40:02 UTC,46.22,25.52,100.73,-1,3.06,58.57,,24.69
2018-11-05 03:41:02 UTC,46.24,25.5,100.73,-1,3.06,58,,24.75
2018-11-05 03:42:02 UTC,46.23,25.5,100.73,-1,3.06,55.25,,24.69
2018-11-05 03:43:02 UTC,46.23,25.53,100.73,-1,3.06,57.37,,24.75
2018-11-05 03:44:02 UTC,46.23,25.52,100.73,-1,3.06,57.24,,24.75
2018-11-05 03:45:02 UTC,46.23,25.55,100.72,-1,3.06,58.84,,24.69
2018-11-05 03:46:02 UTC,46.23,25.53,100.73,-1,3.06,55.19,,24.69
2018-11-05 03:48:02 UTC,46.22,25.53,100.72,-1,3.06,55.25,,24.75
2018-11-05 03:49:02 UTC,46.22,25.52,100.73,-1,3.06,57.1,,24.69
2018-11-05 03:50:02 UTC,46.2,25.55,100.74,-1,3.06,56.11,,24.75
2018-11-05 03:51:02 UTC,46.23,25.53,100.73,-1,3.06,57.22,,24.69
2018-11-05 03:52:02 UTC,46.17,25.53,100.73,-1,3.06,58,,24.75
2018-11-05 03:53:02 UTC,46.23,25.53,100.73,-1,3.06,56.72,,24.75
2018-11-05 03:54:02 UTC,46.22,25.55,100.73,-1,3.06,58.62,,24.75
2018-11-05 03:55:02 UTC,46.24,25.55,100.73,-1,3.06,54.88,,24.75
2018-11-05 03:56:02 UTC,46.24,25.55,100.72,-1,3.06,59.05,,24.75
2018-11-05 03:58:02 UTC,46.19,25.53,100.73,-1,3.06,58.28,,24.75
2018-11-05 03:59:02 UTC,46.23,25.56,100.72,-1,3.06,58.03,,24.75
2018-11-05 04:00:02 UTC,46.19,25.53,100.72,-1,3.06,58.35,,24.75
2018-11-05 04:01:02 UTC,46.21,25.53,100.72,-1,3.06,57.49,,24.75
2018-11-05 04:02:02 UTC,46.2,25.55,100.72,-1,3.06,55.35,,24.75
2018-11-05 04:03:02 UTC,46.23,25.52,100.72,-1,3.06,58.95,,24.75
2018-11-05 04:04:02 UTC,46.21,25.55,100.72,-1,3.06,60.62,,24.75
2018-11-05 04:05:02 UTC,46.24,25.55,100.72,-1,3.06,58.23,,24.75
2018-11-05 04:07:02 UTC,46.23,25.55,100.72,-1,3.06,56.44,,24.75
2018-11-05 04:08:02 UTC,46.21,25.53,100.72,-1,3.06,58.49,,24.75
2018-11-05 04:09:02 UTC,46.19,25.53,100.73,-1,3.06,58.16,,24.75
2018-11-05 04:10:02 UTC,46.2,25.55,100.73,-1,3.06,59.47,,24.75
2018-11-05 04:11:02 UTC,46.22,25.53,100.73,-1,3.06,56.77,,24.75
2018-11-05 04:12:02 UTC,46.18,25.55,100.73,-1,3.06,56.01,,24.75
2018-11-05 04:13:02 UTC,46.2,25.53,100.73,-1,3.06,59.38,,24.75
2018-11-05 04:15:02 UTC,46.25,25.55,100.73,-1,3.06,59.29,,24.75
2018-11-05 04:16:02 UTC,46.14,25.53,100.73,-1,3.06,56.54,,24.75
2018-11-05 04:17:02 UTC,46.13,25.58,100.74,-1,3.06,56.81,,24.75
2018-11-05 04:18:02 UTC,46.12,25.58,100.74,-1,3.06,57.05,,24.75
2018-11-05 04:19:02 UTC,46.15,25.58,100.74,-1,3.06,55.95,,24.81
2018-11-05 04:20:02 UTC,46.19,25.59,100.73,-1,3.06,58.43,,24.81
2018-11-05 04:21:02 UTC,46.12,25.56,100.74,-1,3.06,57.72,,24.81
2018-11-05 04:22:02 UTC,46.19,25.59,100.74,-1,3.06,54.72,,24.81
2018-11-05 04:24:02 UTC,46.16,25.55,100.74,-1,3.06,58.48,,24.81
2018-11-05 04:25:02 UTC,46.15,25.55,100.74,-1,3.06,57.54,,24.81
2018-11-05 04:26:02 UTC,46.13,25.53,100.74,-1,3.06,56.02,,24.81
2018-11-05 04:27:02 UTC,46.19,25.58,100.74,-1,3.06,57.64,,24.81
2018-11-05 04:28:02 UTC,46.2,25.58,100.74,-1,3.06,54.69,,24.81
2018-11-05 04:29:02 UTC,46.21,25.56,100.73,-1,3.06,57.98,,24.81
2018-11-05 04:30:02 UTC,46.13,25.56,100.74,-1,3.06,61.19,,24.81
2018-11-05 04:31:02 UTC,46.14,25.56,100.73,-1,3.06,58.18,,24.81
2018-11-05 04:32:02 UTC,46.14,25.59,100.73,-1,3.06,55.04,,24.81
2018-11-05 04:34:02 UTC,46.16,25.58,100.73,-1,3.06,56.83,,24.81
2018-11-05 04:35:02 UTC,46.14,25.59,100.73,-1,3.06,59.03,,24.81
2018-11-05 04:36:02 UTC,46.15,25.56,100.73,-1,3.06,54.47,,24.81
2018-11-05 04:37:02 UTC,46.17,25.56,100.72,-1,3.06,55.69,,24.81
2018-11-05 04:38:02 UTC,46.14,25.58,100.72,-1,3.06,58.01,,24.81
2018-11-05 04:39:02 UTC,46.18,25.56,100.72,-1,3.06,55.83,,24.81
2018-11-05 04:40:02 UTC,46.19,25.58,100.72,-1,3.06,56.06,,24.81
2018-11-05 04:41:02 UTC,46.14,25.56,100.72,-1,3.06,57.14,,24.81
2018-11-05 04:42:02 UTC,46.16,25.55,100.72,-1,3.06,57.18,,24.81
2018-11-05 04:43:02 UTC,46.14,25.58,100.72,-1,3.06,60.42,,24.81
2018-11-05 04:44:02 UTC,46.13,25.56,100.72,-1,3.06,56.61,,24.81
2018-11-05 04:45:02 UTC,46.1,25.6,100.72,-1,3.06,58.26,,24.81
2018-11-05 04:46:02 UTC,46.09,25.58,100.71,-1,3.06,55.65,,24.81
2018-11-05 04:47:02 UTC,46.15,25.6,100.72,-1,3.06,56.36,,24.81
2018-11-05 04:48:02 UTC,46.05,25.59,100.72,-1,3.06,59.56,,24.81
2018-11-05 04:49:02 UTC,46.15,25.59,100.72,-1,3.06,58.1,,24.81
2018-11-05 04:50:02 UTC,46.12,25.59,100.71,-1,3.06,52.7,,24.81
2018-11-05 04:51:02 UTC,46.11,25.59,100.72,-1,3.06,57.73,,24.81
2018-11-05 04:52:02 UTC,46.13,25.59,100.71,-1,3.06,57.96,,24.81
2018-11-05 04:53:02 UTC,46.05,25.59,100.71,-1,3.06,59.28,,24.88
2018-11-05 04:54:02 UTC,46.05,25.6,100.72,-1,3.06,60.18,,24.88
2018-11-05 04:55:02 UTC,46.02,25.62,100.72,-1,3.06,56.21,,24.81
2018-11-05 04:56:02 UTC,46.04,25.63,100.72,-1,3.06,59.68,,24.81
2018-11-05 04:57:02 UTC,46.06,25.6,100.72,-1,3.06,55.95,,24.81
2018-11-05 04:58:02 UTC,46.1,25.6,100.72,-1,3.06,55.32,,24.88
2018-11-05 04:59:02 UTC,46.1,25.59,100.72,-1,3.06,59.42,,24.81
2018-11-05 05:00:02 UTC,46.13,25.6,100.71,-1,3.06,58.35,,24.88
2018-11-05 05:02:02 UTC,46.09,25.6,100.71,-1,3.06,57.27,,24.81
2018-11-05 05:03:02 UTC,46.1,25.6,100.71,-1,3.06,58.47,,24.88
2018-11-05 05:04:02 UTC,46.05,25.6,100.71,-1,3.06,59.85,,24.88
2018-11-05 05:05:02 UTC,46.03,25.62,100.71,-1,3.06,56.88,,24.88
2018-11-05 05:06:02 UTC,46.04,25.6,100.71,-1,3.06,58.32,,24.88
2018-11-05 05:07:02 UTC,46.04,25.63,100.71,-1,3.06,56.64,,24.88
2018-11-05 05:08:02 UTC,46.05,25.62,100.71,-1,3.06,56.06,,24.88
2018-11-05 05:09:02 UTC,46.06,25.62,100.7,-1,3.06,58.06,,24.88
2018-11-05 05:11:02 UTC,46.07,25.62,100.7,-1,3.06,57.51,,24.88
2018-11-05 05:12:02 UTC,46.04,25.59,100.71,-1,3.06,57.55,,24.88
2018-11-05 05:13:02 UTC,46.01,25.62,100.71,-1,3.06,56.05,,24.88
2018-11-05 05:14:02 UTC,46.02,25.63,100.7,-1,3.06,58.58,,24.88
2018-11-05 05:15:02 UTC,46.02,25.63,100.7,-1,3.06,56.1,,24.88
2018-11-05 05:16:02 UTC,46.09,25.62,100.7,-1,3.06,58.2,,24.88
2018-11-05 05:17:02 UTC,46.07,25.62,100.7,-1,3.06,56.77,,24.88
2018-11-05 05:18:02 UTC,46.07,25.62,100.7,-1,3.06,55.93,,24.88
2018-11-05 05:19:02 UTC,46.08,25.62,100.7,-1,3.06,55.69,,24.88
2018-11-05 05:22:02 UTC,45.96,25.62,100.69,-1,3.06,56.8,,24.88
2018-11-05 05:23:02 UTC,45.76,25.66,100.69,-1,3.06,57.11,,24.88
2018-11-05 05:24:02 UTC,45.68,25.75,100.69,-1,3.06,56.96,,24.88
2018-11-05 05:25:02 UTC,45.65,25.77,100.69,-1,3.06,56.47,,24.88
2018-11-05 05:26:02 UTC,45.68,25.8,100.69,-1,3.06,57.95,,24.94
2018-11-05 05:27:02 UTC,45.71,25.77,100.69,-1,3.06,54.6,,24.88
2018-11-05 05:28:02 UTC,45.76,25.76,100.69,-1,3.06,56.81,,24.88
2018-11-05 05:29:02 UTC,45.85,25.73,100.69,-1,3.06,58.47,,24.88
2018-11-05 05:30:02 UTC,45.85,25.7,100.68,-1,3.06,57.04,,24.88
2018-11-05 05:31:02 UTC,45.86,25.69,100.68,-1,3.06,56.09,,24.88
2018-11-05 05:32:02 UTC,45.89,25.69,100.68,-1,3.06,55.32,,24.88
2018-11-05 05:33:02 UTC,45.89,25.69,100.68,-1,3.06,57.46,,24.94
2018-11-05 05:34:02 UTC,45.93,25.68,100.68,-1,3.06,53.86,,24.94
2018-11-05 05:35:02 UTC,45.95,25.68,100.68,-1,3.06,57.21,,24.94
2018-11-05 05:36:02 UTC,45.97,25.68,100.68,-1,3.06,57.09,,24.94
2018-11-05 05:37:02 UTC,45.96,25.65,100.68,-1,3.06,56.26,,24.94
2018-11-05 05:38:02 UTC,45.96,25.66,100.68,-1,3.06,57.18,,24.94
2018-11-05 05:39:02 UTC,45.92,25.65,100.68,-1,3.06,56.22,,24.88
2018-11-05 05:41:02 UTC,45.99,25.66,100.68,-1,3.06,57.02,,24.94
2018-11-05 05:42:02 UTC,45.98,25.63,100.68,-1,3.06,59.96,,24.94
2018-11-05 05:43:02 UTC,45.98,25.66,100.68,-1,3.06,58.33,,24.94
2018-11-05 05:44:02 UTC,45.98,25.65,100.68,-1,3.06,56.03,,24.94
2018-11-05 05:45:02 UTC,46,25.62,100.68,-1,3.06,59.81,,24.94
2018-11-05 05:46:02 UTC,45.95,25.65,100.68,-1,3.06,58.16,,24.94
2018-11-05 05:47:02 UTC,45.98,25.66,100.68,-1,3.06,55.55,,24.88
2018-11-05 05:48:02 UTC,46.03,25.66,100.68,-1,3.06,55.09,,24.94
2018-11-05 05:49:02 UTC,46,25.62,100.68,-1,3.06,59.57,,24.94
2018-11-05 05:51:02 UTC,45.98,25.65,100.68,-1,3.06,57.64,,24.94
2018-11-05 05:52:02 UTC,45.95,25.63,100.68,-1,3.06,57.6,,24.94
2018-11-05 05:53:02 UTC,45.93,25.63,100.69,-1,3.06,57.8,,24.94
2018-11-05 05:54:02 UTC,45.95,25.63,100.69,-1,3.06,57.43,,24.94
2018-11-05 05:55:02 UTC,46.01,25.65,100.69,-1,3.06,58.33,,24.94
2018-11-05 05:56:02 UTC,45.95,25.65,100.7,-1,3.06,57.46,,24.94
2018-11-05 05:57:02 UTC,45.96,25.65,100.7,-1,3.06,55.15,,24.94
2018-11-05 05:58:02 UTC,45.96,25.65,100.7,-1,3.06,54.05,,24.94
2018-11-05 05:59:02 UTC,45.94,25.66,100.7,-1,3.06,56.71,,24.94
2018-11-05 06:01:02 UTC,45.99,25.68,100.69,-1,3.06,55.43,,24.94
2018-11-05 06:02:02 UTC,45.93,25.66,100.69,-1,3.06,58.35,,24.94
2018-11-05 06:03:02 UTC,45.98,25.65,100.69,-1,3.06,56.32,,24.94
2018-11-05 06:04:02 UTC,45.96,25.63,100.69,-1,3.06,57.62,,24.94
2018-11-05 06:05:02 UTC,45.94,25.63,100.68,-1,3.06,53.84,,24.94
2018-11-05 06:06:02 UTC,45.96,25.65,100.68,-1,3.06,57.2,,24.94
2018-11-05 06:07:02 UTC,45.89,25.65,100.68,-1,3.06,55.57,,24.94
2018-11-05 06:08:02 UTC,45.92,25.68,100.68,-1,3.06,56.61,,24.94
2018-11-05 06:09:02 UTC,45.92,25.68,100.69,-1,3.06,55.42,,24.94
2018-11-05 06:10:02 UTC,45.93,25.68,100.69,-1,3.06,56.33,,24.94
2018-11-05 06:11:02 UTC,45.88,25.66,100.69,-1,3.06,56.81,,24.94
2018-11-05 06:12:02 UTC,45.87,25.69,100.69,-1,3.06,54.73,,24.94
2018-11-05 06:13:02 UTC,45.85,25.69,100.69,-1,3.06,54,,24.94
2018-11-05 06:14:02 UTC,45.92,25.72,100.68,-1,3.06,58.48,,24.94
2018-11-05 06:15:02 UTC,45.86,25.7,100.68,-1,3.06,56.34,,24.94
2018-11-05 06:16:02 UTC,45.87,25.72,100.68,-1,3.06,55.95,,24.94
2018-11-05 06:17:02 UTC,45.85,25.69,100.68,-1,3.06,55.64,,25
2018-11-05 06:19:02 UTC,45.91,25.7,100.69,-1,3.06,54.69,,24.94
2018-11-05 06:20:02 UTC,45.9,25.69,100.69,-1,3.06,56.09,,24.94
2018-11-05 06:21:02 UTC,45.88,25.68,100.69,-1,3.06,57,,24.94
2018-11-05 06:22:02 UTC,45.88,25.69,100.69,-1,3.06,57.91,,25
2018-11-05 06:23:02 UTC,45.89,25.7,100.69,-1,3.06,55.35,,25
2018-11-05 06:24:02 UTC,45.88,25.69,100.69,-1,3.06,54.82,,25
2018-11-05 06:25:02 UTC,45.93,25.7,100.69,-1,3.06,54.3,,25
2018-11-05 06:26:02 UTC,45.94,25.7,100.69,-1,3.06,56.36,,25
2018-11-05 06:28:02 UTC,45.9,25.69,100.69,-1,3.06,55.6,,25
2018-11-05 06:29:02 UTC,45.88,25.69,100.69,-1,3.06,53.96,,25
2018-11-05 06:30:02 UTC,45.88,25.69,100.69,-1,3.06,57.56,,25
2018-11-05 06:31:02 UTC,45.91,25.69,100.69,-1,3.06,56.42,,25
2018-11-05 06:32:02 UTC,45.84,25.72,100.69,-1,3.06,56.79,,25
2018-11-05 06:33:02 UTC,45.92,25.69,100.69,-1,3.06,56.55,,25
2018-11-05 06:34:02 UTC,45.88,25.72,100.69,-1,3.06,54.98,,25
2018-11-05 06:35:02 UTC,45.91,25.7,100.69,-1,3.06,57.93,,25
2018-11-05 06:37:02 UTC,45.91,25.7,100.69,-1,3.06,55.04,,25
2018-11-05 06:38:02 UTC,45.88,25.7,100.68,-1,3.06,58.86,,25
2018-11-05 06:39:02 UTC,45.9,25.68,100.69,-1,3.06,57.38,,25
2018-11-05 06:40:02 UTC,45.88,25.72,100.69,-1,3.06,54.93,,25
2018-11-05 06:41:02 UTC,45.86,25.72,100.69,-1,3.06,55.89,,25
2018-11-05 06:42:02 UTC,45.84,25.69,100.69,-1,3.06,54.37,,25
2018-11-05 06:43:02 UTC,45.87,25.69,100.69,-1,3.06,58.28,,25
2018-11-05 06:44:02 UTC,45.86,25.69,100.69,-1,3.06,57.82,,25
2018-11-05 06:46:02 UTC,45.85,25.7,100.69,-1,3.06,56.19,,25
2018-11-05 06:47:02 UTC,45.88,25.7,100.69,-1,3.06,54.6,,25
2018-11-05 06:48:02 UTC,45.91,25.7,100.7,-1,3.58,56.16,,25
2018-11-05 06:49:02 UTC,45.87,25.7,100.7,-1,3.06,56.54,,25
2018-11-05 06:50:02 UTC,45.92,25.7,100.7,-1,3.06,55.33,,25
2018-11-05 06:51:02 UTC,45.87,25.7,100.7,-1,3.06,57.38,,25
